Samsung;Узел автоматической подачи оригиналов;JB73-00052A;Площадка; (накладка) отделения бумаги из автоподатчика документов;;72;samsung\JB73-00052A.jpg
Samsung;Узел автоматической подачи оригиналов;JB75-00299A;Ролик подачи бумаги в автоподатчике документов, в сборе;;;332;samsung\JB75-00299A.jpg
Samsung;Узел автоматической подачи оригиналов;JB75-00300A;Ролик захвата бумаги в автоподатчике документов, в сборе;;;227;samsung\JB75-00300A.jpg
Samsung;Узел автоматической подачи оригиналов;JC33-00030A;Соленоид автоподатчика с двухсторонней печатью;1 шт. / в узле 2 шт.;;697;samsung\JC33-00030A.jpg
Samsung;Узел автоматической подачи оригиналов;JC66-00560A;Ось узла подачи бумаги в автоподатчике документов;ролики подачи бумаги в комплекте;;400;samsung\JC66-00560A.jpg
Samsung;Узел автоматической подачи оригиналов;JC96-04816A;Редуктор узла автоматической подачи документов;(с двухсторонним сканированием), в сборе;;;samsung\JC96-04816A.jpg
Samsung;Узел автоматической подачи оригиналов;JC97-01940B;Площадка отделения бумаги из автоподатчика документов, в сборе;;;228;
Samsung;Узел автоматической подачи оригиналов;JC97-01962A;Узел захвата бумаги из автоподатчика документов, в сборе;;;887;samsung\JC97-01962A.jpg
Samsung;Узел автоматической подачи оригиналов;JC97-02406A;Лоток подачи бумаги автоподатчика документов;;;;
Samsung;Узел автоматической подачи оригиналов;JC97-03069A;Площадка отделения бумаги из автоподатчика документов;(с двухсторонним сканированием), в сборе;;109;samsung\JC97-03069A.jpg
Smasung;Узел автоматической подачи оригиналов;JC97-03070A;Узел захвата бумаги из автоподатчика документов;(с двухсторонним сканированием), в сборе;;640;samsung\JC97-03070A.jpg
Samsung;Узел автоматической подачи оригиналов;JC31-00036A;Мотор привода узла автоматической подачи документов;;;1209;
Samsung;Подача и захват бумаги;0604-001415;Датчик наличия бумаги;;;240;samsung\0604-001415.jpg
Samsung;Подача и захват бумаги;6107-001166;Пружина подъёмного механизма кассеты;1 шт. / в аппарате 2 шт.;;282;
Samsung;Подача и захват бумаги;JC33-00022A;Соленоид узла захвата бумаги;;;635;
Samsung;Подача и захват бумаги;JC66-01022A;Направляющий ролик протяжки бумаги;;;260;
Samsung;Подача и захват бумаги;JC73-00223A;Резиновый элемент на ролик захвата бумаги из основного лотка;лоток 2;;354;
Samsung;Подача и захват бумаги;JC81-03458A;Ролик подачи бумаги из основного лотка, в сборе;;;469;
Samsung;Подача и захват бумаги;JC96-04498A;Кассета на 250 листов, в сборе;;;;
Samsung;Подача и захват бумаги;JC97-02233A;Ролик захвата бумаги из основного лотка, в сборе;(лоток 2)* для Samsung CLP-610 / 660 в дополнительном лотке;;468;samsung\JC97-02233A.jpg
Samsung;Подача и захват бумаги;JC97-02892A;Площадка отделения бумаги из лотка ручной подачи, в сборе;;;521;samsung\JC97-02892A.jpg
Samsung;Подача и захват бумаги;JC33-00012A;Соленоид узла подачи бумаги из основного лотка;;;;samsung\JC33-00012A.jpg
Samsung;Внутренние компоненты;6602-001067;Ремень привода сканера;;;425;
Samsung;Внутренние компоненты;JC72-41191B;Подшипник;;;432;samsung\JC72-41191B.jpg
Samsung;Внутренние компоненты;JG66-40003A;Шестерня ограничителей формата бумаги;;;268;
Smasung;Внутренние компоненты;JC66-00810A;Шестерня узла выхода бумаги;17 зубов;;;
Samsung;Электронные компоненты;JC44-00136A;Плата высоковольтного питания;;;;
Samsung;Электронные компоненты;JC96-04500A;Блок лазера;;;;
Samsung;Электронные компоненты;JC96-04605A;Модуль сканирования;;;;
Samsung;Электронные компоненты;JC96-04787A;Двигатель планшетного сканера;;;;
Samsung;Узел термозакрепления;6601-001479;Шариковый подшипник тефлонового вала;1 шт. / в аппарате 2 шт.;;1412;
Samsung;Узел термозакрепления;JC96-04496A;Печь, в сборе;220В;;10249;
Samsung;Детали корпуса;JC97-02779A;Петля модуля сканера;;;371;samsung\JC97-02779A.jpg
Samsung;Детали корпуса;JC97-03038A;Петля модуля сканера;(левая*)* для Samsung SCX-4833FR / SCX-4835FR разные;;;samsung\JC97-03038A.jpg
