Samsung;Узел автоматической подачи оригиналов;JC33-00030A;Соленоид автоподатчика с двухсторонней печатью;1 шт. / в узле 2 шт.;;697;samsung\JC33-00030A.jpg
Samsung;Узел автоматической подачи оригиналов;JC97-04199A;Узел захвата бумаги из автоподатчика документов с двухсторонним сканированием, в сборе;;;1045;samsung\JC97-04199A.jpg
Samsung;Подача и захват бумаги;JC66-02939B;Резиновый элемент на ролик захвата бумаги из основного лотка;1 шт. / в узле 2 шт.;;354;samsung\JC66-02939B.jpg
Samsung;Подача и захват бумаги;JC93-00673A;Узел захвата / подачи бумаги из основного лотка, в сборе;в держателе;;661;samsung\JC93-00673A.jpg
Samsung;Подача и захват бумаги;JC93-00794A;Ролик отделения бумаги, в сборе;в держателе;;771;samsung\JC93-00794A.jpg
Samsung;Узел переноса;JC66-03756A;Вал переноса заряда;;;1385;samsung\JC66-03756A.jpg
Samsung;Узел переноса;JC93-01287A;Ремень для переноса изображения, в сборе;;;10725;samsung\JC93-01287A.jpg
Samsung;Электронные компоненты;JC97-04170A;Двигатель планшетного сканера;;;2052;
Samsung;Электронные компоненты;JC31-00123B;Мотор;;;3745;samsung\JC31-00123B.jpg
Samsung;Узел термозакрепления;4712-001091;Термостат;;Снято с производства;;
Samsung;Узел термозакрепления;4713-001658;Лампа нагрева тефлонового вала;220В;;;
Samsung;Узел термозакрепления;JC66-03776A;Прижимной вал;;;;
Samsung;Детали корпуса;JC66-02086D;Рычаг  лотка ручной подачи;лоток 1 держатель;;;
Samsung;Детали корпуса;JC97-04198A;Петля модуля сканера;левая;;789;samsung\JC97-04198A.jpg
Samsung;Детали корпуса;JC97-04197A;Петля модуля сканера;правая;;;samsung\JC97-04197A.jpg
Samsung;Детали корпуса;JC63-00209A;Белая губка крышки планшетного сканера;;;853;
